,day,china,confirm,death,die,health,hospit,infect,lockdown,mask,outbreak,pandem,patient,posit,record,report,spread,studi,test,vaccin,china_ks,confirm_ks,death_ks,die_ks,health_ks,hospit_ks,infect_ks,lockdown_ks,mask_ks,outbreak_ks,pandem_ks,patient_ks,posit_ks,record_ks,report_ks,spread_ks,studi_ks,test_ks,vaccin_ks
67,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.6730900294836033,0.8012147536065388,0.798043681692306,1.4483994561861313,1.4383071137238057,0.6004378762998952,0.7406501050551011,0.01815067888470256,0.0,0.5442978971345176,0.2838850927829597,0.13289898829295765,0.9436728640287164,0.2108162508604341,0.978978406342053,1.0722425269698022,0.2386496459909431,1.1256952169074952,0.21876158694840345
68,69,3,1,2,0,0,0,2,0,0,2,0,0,2,0,2,0,0,3,0,1.6060596429895213,0.9166410650281841,0.906389815844842,1.5875593693170962,1.5670074333032922,0.6257393576637145,0.7631901407205888,-0.007874710877956659,-0.014301604957852819,0.5797199710436387,0.3151261542814865,0.10622031534142452,0.8450200399030976,0.14848950332810062,0.9645320197044178,1.1647615516360652,0.18705086780731506,1.459635927044939,0.5948584847378129
69,70,3,2,1,4,6,1,1,0,0,1,1,0,1,0,1,4,0,3,1,1.7319737980436685,1.019054681570296,1.0275085191664797,1.7791655631482597,1.6470222645974295,0.6675424192667703,0.7715698218484057,-0.01922771333282469,-0.03381181912921605,0.6314776559496922,0.3600155375438803,0.09827144799231392,0.6500097109645608,0.07444603351062185,0.9745184243516658,1.244801101752426,0.11915532249167525,1.7649028020554294,1.0101982802755636
70,71,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.1288698200890224,1.1057118138295436,1.1353073079425933,1.968215124388028,1.7276797852990258,0.6997828274797541,0.7722125112551588,-0.018207179051895398,-0.036989953563571376,0.6929710260070934,0.4978194466539705,0.1153556862128582,0.5465225912401266,0.013489415048091756,1.0032275720816701,1.3643872380248974,0.08111305330496776,2.1434503946171404,1.4325229090520892
71,72,3,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2.8111623143856264,1.150993167012068,1.2304994967963587,2.153020110530676,1.819128838039504,0.7110687359855383,0.7577590620972191,-0.020968624750892676,-0.027395518830834572,0.7455232445222961,0.6962162543916932,0.13650793650780813,0.5460529335942539,-0.008891713896645115,1.008958807846439,1.5428359552945317,0.012408849338374495,2.4667549481794997,1.8341720076996206
72,73,4,0,1,3,3,0,3,0,0,0,0,0,0,0,0,2,1,1,0,3.654586224552716,1.1693486590035462,1.2295460564648408,2.3093136995247647,1.9705316312658567,0.7156275932691987,0.7735155463742167,-0.005526422656565444,-0.008291399615114159,0.7960767696033493,0.9505800095345602,0.21749033317444755,0.6138990412627301,0.0056712043365010345,1.0289633984849351,1.6719988699963366,0.004498825855741018,2.8401822130412318,2.1920829139963733
73,74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41117643943036,1.1632996097945991,1.2656955700330954,2.4137931034468068,2.085491816303609,0.7156099369670805,0.8169606441018153,0.025301481364056855,0.017356145276107068,0.8011511909172668,1.2190334940055436,0.2379186750709548,0.6934654024754154,0.057029856808178174,1.035898794074262,1.7850486431127592,0.04567685435341673,3.1745254868733497,2.4877906668756964
74,75,6,4,6,6,4,4,1,0,0,3,5,2,2,0,3,8,0,8,2,5.151028479615442,1.0980419160611063,1.2398078994296786,2.4247576672494304,2.065833289192412,0.6581845789854208,0.7090311986864908,0.026385578332202897,0.04687748291757643,0.7785793739072329,1.3390469127957625,0.22387485212847255,0.6730617794022535,0.14651905997858172,1.0275226442077798,1.8160283913340225,0.061977152744873365,3.1496406942459814,2.6931264014634446
75,76,3,3,2,5,2,1,0,0,0,1,3,1,1,0,3,4,0,8,2,5.682702120522323,1.0163885799040102,1.111750269257982,2.3954941116238833,2.0236806328019483,0.6006250331054774,0.6879919487263599,0.051976623055388416,0.0635980013064339,0.7413563571517292,1.444451506965752,0.22960961915337566,0.6198774652602097,0.20076628352473055,0.9454420255307329,1.872938185285541,0.06310362483807097,3.1542913643030768,2.8079135547457668
76,77,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5,20,6.192386602401129,0.923827180112596,1.0198421526554142,2.407390928192049,1.9541395201022882,0.4779207938271384,0.6309373730935945,0.05056765012307096,0.08883591998161622,0.7297455726820576,1.5579638752052445,0.246817451489088,0.5785511238235372,0.2319225947702161,0.8798982996979667,1.900821018062992,0.09043204971970198,3.2653495065069413,2.849020958030337
77,78,3,0,1,1,7,0,0,0,0,1,1,0,0,0,0,0,0,3,0,6.759037378402097,0.8028214771283722,1.0651305683487209,2.473895156877518,1.89409043558436,0.4534067835486653,0.6305454031764413,0.09707788194821633,0.11895757190537498,0.7361830605430377,1.704987905434848,0.2808270212046544,0.5532814238014865,0.28566484806745684,0.8830834966514871,1.890527393755484,0.1483270653437323,3.3984003390011934,2.8128149443063255
78,79,9,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,7.3581051256306305,0.6757561311511733,1.1683281247217965,2.5350459946681045,1.8040397619932842,0.5132898988279635,0.6769991348408126,0.1345127743343255,0.13647262390314066,0.756071119586061,1.8354609177754213,0.3096986069174239,0.573070607552367,0.315306248565407,0.9468404046820672,1.8677684199375892,0.22833483411894304,3.619619683246048,2.700556173533073
79,80,12,0,1,3,0,3,2,0,0,1,2,0,0,0,1,4,0,1,0,7.743453925874945,0.527542066140744,1.2080689302102885,2.5959602380063953,1.6558115719406374,0.6079347423075276,0.7629288274463306,0.19184631954477996,0.1477302823243043,0.7877783074666511,1.921584829704166,0.35052350936682153,0.6432296908392132,0.3631866094602328,1.0137577908437212,1.8479757049281036,0.3091830428874651,3.8532408143077572,2.4787012023872417
80,81,14,0,3,3,0,0,1,2,0,0,2,0,0,2,0,1,0,6,0,8.139283507236513,0.3828627928745547,1.4595511768006304,2.6411956847987845,1.5521973268368363,0.690615675266816,0.8978618217792018,0.2991825132000088,0.15767078058536474,0.8072426152511518,2.0543778801827166,0.39647933329809937,0.7090347299480051,0.43478291576118977,1.0933170895355326,1.8639970337418528,0.3801755036463419,4.09823260412449,2.193845012973071
81,82,21,0,0,4,1,0,0,0,1,2,3,0,0,0,3,0,0,2,0,8.461020181159427,0.2541765983362154,1.8226389109563288,2.6185956177057728,1.3419037025255207,0.7771068382859987,1.0420714373989597,0.4380563942295268,0.16997369210919722,0.8166145805745675,2.205141515265332,0.4136236029450391,0.7927114783619356,0.4832035595108479,1.1558945565620289,1.805190952910202,0.4425446263043442,4.197090241362878,1.8148736691564336
82,83,10,0,0,0,4,0,1,0,1,0,4,0,6,3,0,3,1,6,0,8.80056147040784,0.1560181506802394,2.2923601179484336,2.6558186344613706,1.255271289090544,0.8813849603620874,1.2359694192840778,0.5922276956759931,0.2015078482265471,0.8442572876382748,2.352444515066708,0.44488938326541216,0.9148365909208156,0.524130868512831,1.2354044176059844,1.81790349065372,0.523901336581929,4.341660045551953,1.4286561788231915
83,84,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.039013365835672,0.07960167381385475,2.7822236347257814,2.6890583893926614,1.2857743171377225,0.9955894556568036,1.3948196408724804,0.7476808446786123,0.2447834454507225,0.8310079983058039,2.4678213888486056,0.4841958437065324,1.009202464820916,0.5728763882280976,1.292165898618265,1.888249730739304,0.6140861980692947,4.49689425640797,1.0512103395261363
84,85,0,0,1,2,2,0,2,1,0,1,1,2,0,0,1,0,3,6,0,9.20506029627876,0.00497201475932485,3.2645585041574705,2.685336440842596,1.3059095644171634,1.0757208185461629,1.5640199869335802,0.8926249624807738,0.29334887087945605,0.8080653989440734,2.528071755213801,0.4700354891678291,1.1007044864669595,0.6211345939933857,1.2978900718611932,1.9307519819198475,0.6476614227451591,4.600670939491748,0.6784963892862805
85,86,2,0,7,2,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,9.217681021256736,-0.025103730781317782,3.686706569919053,2.6638946271868287,1.3962215512761844,1.0993767325263055,1.7267651888390958,1.0174938644388547,0.3274890972335016,0.7929939792024001,2.538654942887732,0.4219573776843113,1.1330437699765028,0.6337765065256171,1.2843229690845102,2.0436216607509543,0.6976005085023136,4.699426170177631,0.34936172465785376
86,87,8,0,0,3,0,0,0,0,0,1,2,0,0,0,2,1,1,0,0,9.04517541536876,-0.045623885446552485,4.103769620567277,2.7062344403835263,1.5190140720735528,1.1444991789824144,1.8689937673273391,1.1149460599963137,0.36622349347610506,0.7663294312905897,2.548139908540449,0.4487773010572198,1.1499691014709512,0.6528453131346268,1.2836555608524396,2.2002754383177923,0.7612055723292315,4.773324858311612,0.09354309020275764
87,88,7,1,5,6,4,4,9,3,0,2,6,3,2,0,2,7,0,22,1,8.559997881258283,-0.014859544115765287,4.478828327785038,2.7309391387260016,1.642911877393857,1.2149902007545847,1.914144463876852,1.1798647527291166,0.3900595017397084,0.7488249730758234,2.562014230987586,0.5354414958404661,1.1836891078307443,0.6716669315125028,1.319727386692506,2.369486378167558,0.8110493140537987,4.842110281274016,-0.05403181666738988
88,89,18,0,11,6,1,3,0,1,1,2,4,1,3,0,5,1,3,7,1,8.112883803872805,0.05625297950106933,4.75071772868904,2.812196973709604,1.8024506947749508,1.3027490862837825,1.8976887900085304,1.2093578402795655,0.41838727333679415,0.7494535374391162,2.5648745519678613,0.6700107703445289,1.2161202041078951,0.685643660504013,1.338669067923103,2.5606723519921677,0.8580680473890343,4.935148401215372,-0.05324434556240476
89,90,9,0,7,1,1,6,4,3,0,0,3,0,1,2,2,1,0,2,0,7.569020251778939,0.05116796440465698,4.775372989401434,2.8321733142645438,1.9035895262837956,1.3382311916255103,1.812490068331229,1.2027579144407523,0.4465349506512073,0.6892172961140162,2.440231650694457,0.7785652488656005,1.1911859738352462,0.6922541801301882,1.3660998993609257,2.5635150166941685,0.885410597313621,4.7309356074758,-0.009689778771857505
90,91,5,0,2,0,0,0,1,0,0,0,1,0,2,0,0,4,0,5,0,7.091586771901383,0.027314299839668262,4.78271447992995,2.829044617475901,2.0086515881832407,1.368335187244618,1.7181559757726317,1.1616222610612823,0.4711654925219584,0.6022811942720736,2.2911453643364297,0.8776947931556407,1.1420590779865665,0.6767519466067746,1.367992654977826,2.5126330843799565,0.9291876335255012,4.484810283027599,0.26440312869787164
91,92,4,0,6,3,3,0,1,3,1,0,3,1,1,3,0,2,0,0,0,6.695760721793803,0.008104242810691886,4.7367304059126525,2.8507477444068066,2.128333068487791,1.3849038614323916,1.599643342690683,1.0897328601420495,0.4759750692999205,0.5176757243499734,2.1283860373951957,0.9705033811799382,1.0873139467130841,0.6641630029835461,1.2881967618340262,2.445147165277604,0.9779790596244488,4.182357822619494,0.3235164291905264
92,93,17,0,14,4,4,1,1,2,1,0,5,0,1,0,2,2,1,2,1,6.4271977682482495,0.012334692868620323,4.635407948859808,2.8946872186014185,2.110874516654846,1.407327365501274,1.470049614208314,0.9787947807940895,0.4836908734567586,0.42495541783720014,1.9198756996308948,1.02000812189803,0.9901725020752856,0.6420396560549708,1.2582834542790104,2.3860833024310324,0.9664212440629564,3.8442290375537236,0.4501227113019333
93,94,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,6.134081960546838,0.01984568391577568,4.41583064075499,2.8108303759030138,2.030676059822895,1.4195984956846104,1.3453643378007154,0.8604339919146824,0.4931264014699366,0.3658950862497221,1.6497766477725548,1.0674364814533774,0.9432491127684344,0.6235535074249281,1.1911259424034242,2.285428253616317,0.9831982626198288,3.5044511538392746,0.502046365449937
94,95,8,0,2,4,10,1,2,0,1,1,0,2,1,1,2,7,1,11,3,6.077352260895992,0.04891502021703786,4.176471211394798,2.7389339124606313,1.92830834966442,1.3715168529389599,1.0937125907101404,0.7146494341148575,0.5045782792150639,0.3195472924071581,1.4539435351484116,1.1063368469354913,0.8706605222738233,0.6365485460027536,1.1677242791824582,2.107025442730833,1.0192630259370759,3.201334816464069,0.5366138743227751
95,96,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6.1519077634693815,0.0933135582728184,3.8492222398825433,2.7068312234024887,1.7938273566775391,1.3045782792174023,0.914282183019452,0.5484118155964417,0.5055246570280225,0.3048854988762528,1.3450465243537335,1.1190705722452066,0.8753005985440581,0.635199604500361,1.1534685806077576,1.9305683563736304,1.0551229761466754,2.882447869760981,0.5774140579473634
96,97,5,0,1,4,1,0,2,0,0,1,1,0,1,0,0,2,0,0,0,6.152744672215505,0.1477020322410496,3.515214435792773,2.6821724314521376,1.6852199092478701,1.1927750410508864,0.8181118350204883,0.3956636121275921,0.4972261948896168,0.27801260660082505,1.301859208646107,1.11450818369606,0.9761145540902874,0.6512986210429261,1.1132298674034615,1.8090011829725583,1.1128378974873918,2.5614916044317937,0.6373112982679991
97,98,2,0,1,2,0,1,0,0,0,0,1,4,0,0,2,2,4,1,0,6.150735384996949,0.17902784398861016,3.1715768843693795,2.6959055034707617,1.4834189664000998,1.0465914508179992,0.7395695393442168,0.2069106767636839,0.4693292370715554,0.27235199604376703,1.2403587760636017,1.117082472589118,1.0197574024052043,0.6140685417663647,1.1296572911678169,1.6855341914300794,1.139075162879262,2.2529088758232945,0.6776912618959692
98,99,2,0,4,4,0,4,0,0,1,0,2,5,3,2,2,0,1,1,0,5.795557674333281,0.21621907940109253,2.635210198288462,2.698730511859061,1.2956653777592422,0.9002030474808294,0.7298938856342261,7.062529476797862e-06,0.4219079400389845,0.294651905999384,1.1530942670083846,1.1292406024295405,1.05505588219917,0.5676006850639492,1.1688825326242025,1.5826261984261691,1.1402404788373133,2.050984338874315,0.6949485318794775
99,100,5,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,5.730907357390152,0.26199127778698106,2.2955029397877524,2.7899535639261543,1.126186062118336,0.8294295248702355,0.7519077634793803,-0.11933541677234415,0.3797658774300641,0.3281918180697758,1.1944947649161577,1.0917456786181816,1.0821124000238245,0.5148613097443828,1.2385154580948594,1.5753835831739451,1.1220897999534871,1.813853134885079,0.7505906033163008
100,101,14,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5.998160213290786,0.3326941751858552,2.027021205213657,2.950053851723037,1.009590903473267,0.7961862386755456,0.8854529724404331,-0.11868566485264866,0.34379292688496577,0.3560287444604171,1.3462542154404673,1.047262390310756,1.11101223581705,0.4605964298955354,1.3766972120697964,1.5803873792751304,1.143877677136793,1.755869837739766,0.7902925649309065
101,102,4,0,6,3,1,2,2,0,0,0,2,0,1,0,4,2,1,1,0,6.41053021876057,0.4207638116427184,2.0290269611680287,3.141974327739604,0.914765965707602,0.8806681144829298,1.1229019898646229,-0.00145487932545052,0.3020604904915025,0.3985451206814936,1.6217101894500845,1.0111128767428994,1.2317742818299138,0.3970302099329199,1.5228560834801428,1.6328689725788426,1.1613079788832827,1.9738333598133693,0.8760810071154204
102,103,7,3,9,4,2,1,2,0,0,1,4,1,2,0,0,5,2,13,7,6.9804368169212125,0.4947225312081649,2.210918657411412,3.2578808905810206,0.8278828327741365,0.9909281918181492,1.2719812136942463,0.15661140243906854,0.2818193054012141,0.4249589490974799,1.9011635503293167,0.9381393788506536,1.359365785617145,0.35586277521774434,1.6701979271486491,1.6158836096543157,1.209778060278559,1.973455514946352,0.9578014372231776
103,104,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7.38970637569946,0.5478220950966275,2.4183413669536837,3.2690573300146752,0.7899465014058222,1.1146564966365062,1.459328707380216,0.3708706322731104,0.26115790031260033,0.4161202041066296,2.169059095644215,0.8485936755124062,1.4889842329230485,0.3453254939352366,1.73536733937037,1.6177904903155884,1.2132457580733735,1.997111428922849,1.0388544590991806
104,105,8,1,1,1,0,1,1,0,1,1,1,0,1,0,5,1,0,1,0,7.695227501440456,0.5837420767305872,2.564454331980784,3.231848438291564,0.8025425075497736,1.1190387908950274,1.5720218231855227,0.5785440613037984,0.2573441389914173,0.3864046471382423,2.406190299617464,0.7604851951912757,1.629609619150159,0.3247841517033869,1.7471334992966945,1.6455144163684992,1.212761975385611,2.0226106608804884,1.1241979624598957
105,106,10,0,0,1,0,0,1,1,0,1,4,2,4,1,0,0,4,1,0,7.904016808814276,0.6199445592107011,2.8566661369775717,3.1875205254548287,0.8816886487607434,1.1336334904750256,1.6646715044944358,0.8184578985467184,0.27482740964385144,0.3603192259480981,2.6309550294017754,0.6804880201984176,1.7395589455662734,0.3306283878030851,1.7553436799269946,1.63401663223911,1.2104772498556997,2.0743295019131835,1.2080477426433234
106,107,19,1,5,10,2,1,1,0,0,0,8,0,0,1,4,4,0,2,1,8.065497819454777,0.6501262425617541,3.171506259155791,3.1089358546499284,0.995946112964914,1.1554001800944675,1.7260342179110069,1.013161007821182,0.2941434044882434,0.33816056641405895,2.7730211699077927,0.5928456662605655,1.8178858343527795,0.2531807828807402,1.7608877588890977,1.609583840951572,1.2125465684967764,2.219326588625904,1.288179105531043
107,108,5,0,0,4,1,0,8,2,0,0,2,0,5,0,0,3,0,2,2,7.886367568948572,0.6696152691727733,3.2629305930764327,2.950251602315774,1.1050232180394346,1.1456044635143992,1.7185620707418252,1.1498702261835376,0.2808588025494361,0.32141179794175656,2.7780814661978184,0.5223158006224295,1.8522344050806796,0.21012765506444708,1.7189046030045605,1.571234352108192,1.2037325423350964,2.412147536064573,1.3405300422039377
108,109,5,0,1,2,3,0,0,0,1,0,1,1,1,0,3,2,1,0,1,7.601228878652022,0.6753712237575158,3.3492169429874536,2.7550046789204714,1.2809576778452936,1.1447604922577703,1.7076469445752878,1.2503663682770425,0.27511697300362137,0.3127425534544983,2.7179405688798965,0.4821724314496834,1.858389392090686,0.20169147377049512,1.6360682945750114,1.5698183166472148,1.1595564736829689,2.62392075851767,1.3821459469957065
109,110,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,1,0,4,0,7.093945653913464,0.6659851333955515,3.368162155488534,2.504380528634925,1.2890619206597194,1.1322916114916597,1.6472412027580958,1.3099034200414224,0.2656002260003447,0.2906121440050491,2.5988276215430237,0.43771386196080897,1.817183113521168,0.17572611543385366,1.519794480642247,1.4548475378337002,1.0947931564201454,2.6779349188718697,1.3143881208462458
110,111,0,2,2,3,3,3,3,4,0,0,2,0,0,0,0,1,2,0,2,6.435538605525438,0.6416794674880251,3.3551918357313184,2.2846549075721896,1.2745766901522586,1.1291735084850458,1.5422391722778173,1.325811748505714,0.2512703709578048,0.2722142768862348,2.4329042851919667,0.4321521267010837,1.7517417942400757,0.16926037748952893,1.4068435828186736,1.3183148825010136,1.0367215777695336,2.664706817106861,1.2300651517579269
111,112,26,1,17,5,2,3,1,6,1,0,8,0,2,0,2,2,4,2,3,5.6626516235102144,0.6043081377911221,3.2853646909352388,2.0030121651933506,1.2029945088934395,1.1316347970450948,1.3118738633768103,1.2545932870744425,0.2556703215207463,0.20747920970261904,2.21286791320884,0.4683157653129548,1.6357893250096112,0.19355544961555893,1.3101188269159607,1.1142574642035823,1.0017303176397263,2.6240831965018714,1.1315500467930804
112,113,4,1,3,0,0,0,2,1,0,0,1,1,3,0,1,0,1,6,0,4.859710083508388,0.5573564984007291,3.202616664007621,1.7211292971038006,1.1037166516584307,1.1520596076738343,1.1160054381422455,1.1536133622861795,0.2782809823968586,0.1603156946886486,1.9208962339069584,0.4590603315847481,1.522891396078876,0.2472023588818821,1.1821741970789643,0.8573582640341861,0.9080318519668964,2.547917439124589,1.02447869766997
113,114,0,0,4,0,0,3,0,0,0,1,2,1,4,0,0,0,0,4,3,4.119723855429392,0.5059413457639863,3.0552289139680795,1.3780849974363465,0.992806822397057,1.1174002860382473,0.9619471370261864,1.0442643501629476,0.29452124935996005,0.13072373183517527,1.5784946236562118,0.3931140420572403,1.326719282451002,0.27962992390021313,1.0423080318516167,0.6086445256565725,0.7734413899054253,2.4606705863720606,0.9177498808210096
114,115,2,0,1,0,3,0,1,0,1,0,0,1,0,1,1,1,1,3,0,3.4477602980344813,0.4568109186574354,2.9243604004514907,1.1294489467960886,0.8763458516524842,1.0689584547213258,0.8745025336748284,0.9252114342239608,0.3186927273693492,0.1198898246722635,1.2607977117390377,0.3413175132854178,1.1281812242880578,0.31699419107624394,0.9101152956548688,0.4289951798211291,0.6489291452583732,2.3928103536567136,0.8235252573409433
115,116,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,2.6701167081652954,0.4183448982109059,2.8017550364563704,0.8710595547240416,0.7329237071181254,0.834624009040354,0.7615127919966937,0.797789430937053,0.3265850945493103,0.13018698024455946,0.9089146670980311,0.2331267545970093,0.9564842770636696,0.35818281335507884,0.8184367109860489,0.2897434539358983,0.5354874022287639,2.3685117502650708,0.7572293730244706
116,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9396684146487357,0.40055440789577546,2.6349065098782205,0.6741953140174815,0.6176351148550125,0.6702085209319222,0.7113936119470168,0.6087963698633772,0.33272242527016793,0.16517470911204055,0.6451224464554173,0.18811024595098047,0.8054381411436822,0.4034182601481291,0.6883768561168111,0.2286703038646749,0.43477585324045975,2.3945618588553543,0.7375496583511031
117,118,0,1,6,1,0,2,1,0,0,1,0,0,0,0,1,0,0,5,0,1.3094019810418445,0.3388915373344652,2.2696647068196256,0.5027455550132913,0.4996980772271229,0.5526034217858751,0.6443031940205799,0.41557992125112253,0.1381429101069216,0.2042021999752776,0.37659480551195657,0.17582852198471244,0.6456062291384654,0.45425781733047904,0.5953846425462359,0.1457739640040927,0.32357646061474554,2.193145823406894,0.6086586507051688
118,119,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9002348287752966,0.2830834966541533,1.9258399985833168,0.4438935677648033,0.3982343697434772,0.5097904196682919,0.6833130285625373,0.27595035045482064,0.07266980947477464,0.23995621237184395,0.25155993428217016,0.2057630170985476,0.5104966717759964,0.4881967618407472,0.5612620724913455,0.12788459838549215,0.2419866871383789,1.968130374147748,0.4808270212020389
119,120,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0.6417854052680241,0.21574235923379706,1.6008015961189843,0.5465331849973722,0.3445733354425613,0.5091053551394396,0.8018397867012652,0.2129314758714429,0.07398696963466023,0.2640111587852481,0.26568144497758794,0.27531825484420835,0.4334692868540628,0.5073114748366834,0.4843865317689193,0.1809347246338575,0.2037254798048309,1.7179970690583417,0.3664389003604001
120,121,0,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0.3750622384356461,0.14391298974132027,1.3230255839708605,0.8143263237751626,0.30500556173240057,0.5598813496440016,0.9770821194575064,0.20260960149138896,0.15813690696012372,0.2666807917094509,0.32820947436221104,0.3047265921527611,0.33384889735897616,0.5128626163134982,0.4544343803503317,0.3125624591651359,0.12314917809629833,1.4593110510799612,0.2801031128036513
121,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0.01181912886761438,0.07367621873013519,0.9822059784426642,1.0277768949654842,0.3113794869169624,0.6360541695385393,1.2275685505935992,0.2624750604766461,0.3045782792197258,0.26226671610366026,0.348281158971588,0.3669332768353328,0.3084026343265407,0.4798982996972682,0.34789978283095024,0.4559210410187689,0.06703038650137216,1.1868743047848227,0.21325635185745284
122,123,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,-0.14610590248526026,0.010148842628851185,0.7370270317981067,1.2343944771082995,0.37275985663039535,0.7534085491810742,1.372286667729277,0.3486307537453115,0.4958843159046182,0.2513621837320308,0.4201034659280367,0.4577113900807639,0.24772145417267666,0.4455956353633965,0.3073750375190727,0.5823225100200276,0.0465667319942753,0.9111252361498288,0.1463142468682861
123,124,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,-0.1962568638873563,-0.0171195508248303,0.6040362307348914,1.4440030368852064,0.4200752158452019,0.9175803803167346,1.5219414870143309,0.4816815862393611,0.6923459929020268,0.23515369811275375,0.5525186715412929,0.5496618818084116,0.20815014919401165,0.3943182018819087,0.2685347034609933,0.7086816038993256,0.04919045853132786,0.6943340925540724,0.09716616346145203
124,125,0,0,2,2,1,1,6,3,0,2,0,1,1,0,0,2,0,1,0,0.03817998837553205,-0.002789695781672208,0.6573406077437483,1.6499567420519838,0.5235552730547752,1.0875646662065463,1.6629729681953904,0.6947366562488497,0.8949167505342537,0.2154210145306159,0.7677631230481126,0.6297614633548037,0.2147430125179568,0.34931228702083306,0.2315729999819638,0.8362766389447955,0.10151314511831087,0.4736232498159438,0.09442590532806604
125,126,1,0,1,2,1,0,1,1,0,0,2,2,0,0,1,2,0,1,0,0.548606034903969,-0.0054310786303801714,0.8739657820773772,1.8211028126748945,0.5689990642143492,1.211112876755692,1.7191729788167436,0.8974804456536702,1.0932146829893128,0.19453714003396527,1.027278987244344,0.7103095149860224,0.2807740522938005,0.2954605646466071,0.21679820611319656,0.9526034217988836,0.15223263944111576,0.3413492946231997,0.1032434627503811
126,127,0,0,1,5,1,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0.8242315094368848,0.0049684834995815655,0.9053940003851152,1.8772922294729144,0.6058089234950597,1.2853788159732744,1.7275703162254956,1.000967565371866,1.2544273178336596,0.1754683334217031,1.1687306884138309,0.7912318802214457,0.34264173596709924,0.2423751258014448,0.19044440913205565,1.0201317160127132,0.14843300316063246,0.2863181312520737,0.08930557762605673
127,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1120257075702542,0.003308791068242556,0.956491339580218,1.859205113282428,0.6800501438995727,1.3411162314476428,1.6980913537237825,1.0619029962870172,1.371954729256032,0.16177410526729652,1.2801702067684462,0.8060808305593241,0.4135635715190524,0.2134505711783774,0.16851881278506653,1.0644984727435087,0.14702403022757282,0.22449988522804176,0.1036742765327998
128,129,0,0,2,4,3,12,5,0,0,0,6,5,0,0,0,3,0,0,0,1.3863304906717815,0.026322015648737814,0.979847096422521,1.8152621077839228,0.7866059289831995,1.3307943570323175,1.6409590903359683,1.090806363319075,1.4654095379124783,0.13221039249930122,1.324808870512186,0.8155763899880242,0.4409379027824585,0.20831611844461406,0.1902007521646567,1.0848138142769417,0.14644843476908598,0.17111428925628047,0.0792061726439437
129,130,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.6699083637888776,0.07193177605130074,0.9860833024348716,1.7472429683652706,0.8469869519896776,1.2973921641211632,1.5400921658887938,1.085823754782666,1.5065769726353435,0.10367427653319417,1.329321821418432,0.8043222628262612,0.4815262107789593,0.20283560217285407,0.2315023747748981,1.0568674188180012,0.12958666596031776,0.13283542560908754,0.06229143492780409
130,131,0,0,3,3,0,1,4,3,14,0,3,0,1,0,0,1,0,0,0,1.9652594593637505,0.13895156876262682,1.0060102053425144,1.6213817822250007,0.8981655101788846,1.21519854511709,1.433705881316314,1.047029327120356,1.4791532037369848,0.07920617264336283,1.294153998267035,0.7536416123752192,0.485573035295161,0.2120521920297378,0.28251496371614593,0.996073238340614,0.1300563236052774,0.0728569662981613,0.03146353090788523
131,132,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.2522132175332104,0.2016879425128355,1.084887970767113,1.4833094973446634,0.9365820929947688,1.1367127496320393,1.324766495407424,0.9764253050317392,1.430743153800364,0.062291434926663676,1.2221233469579431,0.7078764765144641,0.4799018309651757,0.2381905821236572,0.3329590197207519,0.9054716881375384,0.14266645478642204,0.06388403339694547,0.003248759641142129
