,day,china,confirm,death,die,health,hospit,infect,lockdown,mask,outbreak,pandem,patient,posit,record,report,spread,studi,test,vaccin,china_ks,confirm_ks,death_ks,die_ks,health_ks,hospit_ks,infect_ks,lockdown_ks,mask_ks,outbreak_ks,pandem_ks,patient_ks,posit_ks,record_ks,report_ks,spread_ks,studi_ks,test_ks,vaccin_ks
59,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4340166322373662,0.0,0.8832212158136841,0.5867330543639282,1.0365132333983134,0.3406677613579916,0.2790755160060225,0.0,0.0,0.1713967900844069,0.21929127602128415,0.1895192188851249,1.1177710683831528,0.7001677348727933,0.3550046789199204,0.323410491374875,0.3755283648497594,0.3833889506864203,0.20175503646055404
60,61,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0.4556561964794366,0.0,0.9222557691964894,0.5685188127901486,0.8899906421592236,0.33641259247485245,0.2404611826190361,0.0,0.0,0.19183572576227004,0.2184437735050153,0.1508731041544028,1.088698200822506,0.7056729699665514,0.31213517665103085,0.2606493988026133,0.32025001324188995,0.405508766354286,0.19831558874936128
61,62,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.4638522520609705,0.0,0.9423557038679072,0.553433268005,0.7633031410561557,0.3071384430669113,0.202772039479318,0.0,0.0,0.20744389709891475,0.19698077228652888,0.11396790084218855,1.0646397231482965,0.7037837456081473,0.2607447428358469,0.19949856101116392,0.2692232992563648,0.4249836679199106,0.1738439535991736
62,63,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.4580115472216093,0.0,0.9454490880512908,0.5461200275438971,0.6295531189854664,0.2483782686229268,0.16571146070580212,0.0,0.0,0.21725726998254655,0.16421773752137894,0.0798417995303442,1.0215336264275976,0.7369140314635967,0.20550523509335328,0.14603880855255902,0.22949308755738415,0.4261030774934156,0.12357646061761862
63,64,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43843070784095417,0.0,0.9101435457378422,0.5640411744973788,0.540943199675354,0.20640217525646465,0.12957607217899048,0.0,0.0,0.22075674912130694,0.1423627663894731,0.050126242562283714,0.9761286791314152,0.8000953440330609,0.16457439483031244,0.08184402422466164,0.15834878259780982,0.4318908134256709,0.0931899641577676
64,65,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3919946324838044,0.0,0.8546709748033514,0.5602309444356308,0.4742835955302098,0.17772480887064912,0.09525575154054257,0.0,0.0,0.2178681780458298,0.11466709041808798,0.012744319084918132,0.933986616522274,0.8917703974430466,0.1429948620160033,0.02692586118635809,0.08921376485365329,0.44116037219450455,0.04970602256501167
65,66,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.3298726980594835,0.0,0.7848897363907312,0.5890319049384338,0.4603845542672786,0.15989900595005935,0.06423362819373324,0.0,0.0,0.208962339106904,0.0742165015800218,-0.006091424333854789,0.8894821406500029,0.9486978476967654,0.1469957801435502,-0.012264067659030431,0.027649769585108785,0.4285149284039367,0.03628017020697527
66,67,2,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.2765718523227552,0.0,0.7085862598638926,0.6425093136998123,0.4957148154053783,0.1515157935631386,0.03858608330294366,0.0,0.0,0.19485495347532036,0.06498225541692904,-0.004823701819493209,0.8270070801766813,0.9841411091681812,0.14429436587412606,-0.04283418966304353,-0.020039903242441426,0.4072920528976258,0.046312481241145065
67,68,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0.2180871161958784,0.0,0.5957766124618171,0.690149548881454,0.604142168546705,0.15220438935667244,0.020982749792425537,0.0,0.0,0.17680668114474066,0.03842364532019005,0.01884633719988038,0.7331214577041227,1.0104737185938326,0.12824478697663988,-0.058851987216836925,-0.04681038896912781,0.3632642971909732,0.07424122040371017
68,69,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.16499461482773015,0.0,0.4682522026235497,0.7418048272330564,0.799237247735407,0.16263220156428204,0.014686512350879257,0.0,0.0,0.15652312092790144,0.04597348023387582,0.06795910800366968,0.6438441301620008,1.041181559757149,0.11448346487279615,-0.0667408231365485,-0.04487525822355032,0.3066370040785946,0.10124123805964658
69,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14150467009074674,0.0,0.3475819693831692,0.7527905785970981,0.8700037078240364,0.1845048289985156,0.023553507424201925,0.0,0.0,0.13615481045960556,0.10220174091043432,0.09550293977437398,0.5692603774910411,1.03886505288159,0.10323286897224726,-0.048936207780039716,-0.05650016773529388,0.2611014001443994,0.13292017585649776
70,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14791390787077674,0.0,0.2428130021018795,0.7798788777652779,0.933079082576686,0.20626445609776045,0.05203312322341258,0.0,0.0,0.10399562123700146,0.198061337995334,0.13030351183823186,0.5078235076015005,1.0444832883088466,0.1079047265924995,-0.02697883009300384,-0.06241502904385321,0.22628670303892304,0.17406995427086613
71,72,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1606052580466546,0.0,0.15047054045891886,0.8190652753500176,0.9913554743377162,0.2296908381446941,0.06546956936277748,0.0,0.0,0.08648056923916103,0.32628493740819664,0.14763140703091704,0.4729558415872432,1.0370146723878193,0.12849903773132088,0.01573176545367394,-0.033811819128946034,0.2031569468718306,0.24311669050252505
72,73,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.1949926726346174,0.0,0.055762134293487975,0.8563624485758901,0.9722019174743012,0.2445044758726249,0.07964758020371399,0.0,-0.01430160495787458,0.05984427141278381,0.4305913095680174,0.16075003972659194,0.4422550629446152,0.9853064251281154,0.14050885463578755,0.01684411250604878,-0.017479739393051474,0.19401098222040505,0.33457280576306503
73,74,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0.22812648975062544,0.0,-0.0044776382921938316,0.9041439341771068,0.9416953581579081,0.2647103483587792,0.08339777883712562,0.0,-0.019510214170898262,0.009859279270076016,0.5315747656126426,0.16891784522471553,0.3916874128218311,0.9219662058366254,0.07205537016460895,0.027243674629773732,-0.009915779437358552,0.20248247611987047,0.4444338506629801
74,75,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0.2505429312992993,0.0,-0.034687571729342885,0.9380510973384056,0.8999841093276295,0.2909017073645188,0.07494040997935691,0.0,-0.01747973939298042,-0.01616611049326977,0.6084079312111079,0.17168988470415592,0.3583840952028652,0.8536680968271817,0.06387697088481302,0.04411250595899219,0.0016243798224611086,0.23353991207163105,0.5193848544239295
75,76,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0.2731269087323428,0.0,-0.03873403616776727,0.9751334827522342,0.8550619655670815,0.3000071478016189,0.07154851741856573,0.0,-0.013690880090178048,-0.03264978806234353,0.6750965687605229,0.17137393480614804,0.30933551879817495,0.7691583120608989,0.08296796316018629,0.06067661288194914,0.012504736642683143,0.2663272929511233,0.5817255185335135
76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3069347546181467,0.0,0.007851417587549038,0.9782654784511138,0.7840800966694204,0.3054230213387221,0.0775455087682424,0.0,-0.0029842999865143933,-0.02133955179938241,0.7357478595171898,0.1634952413299171,0.26178502508567897,0.6823454443388046,0.1350501920663305,0.0827429953616311,0.027640654625714408,0.30061121189474704,0.6307593186640261
77,78,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.3242477291675101,0.0,0.04325094825250631,0.9494535871047134,0.6990954711377775,0.3076197814011117,0.09074015113310364,0.0,0.012375133807156049,0.015035505217294796,0.7820418192151379,0.14935100762813036,0.23779575209607276,0.5838092266607605,0.22277744188110304,0.1065551580687294,0.04441903827592397,0.2989867306163738,0.6597901757753135
78,79,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0.3404062434885322,0.0,0.08522040265191322,0.9101770707627246,0.6241993816831974,0.30862256831871804,0.10739213980523976,-0.015071127199190569,0.029667895603469937,0.055954257362422766,0.8106389038467157,0.13088356567509862,0.24252508010057736,0.4780251434590426,0.3299027465806805,0.12887905176160075,0.060616071799779236,0.2929661627527498,0.6672523348573733
79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.3579342357294806,0.0,0.1483320905288823,0.8779552160535182,0.5414378646945979,0.2861209599969889,0.12443150009859096,-0.019342415066965657,0.046942660259521735,0.09885889916537316,0.8078502617396026,0.1097578584459984,0.25725089272159085,0.39287150146263095,0.44472547903506504,0.14782534153881333,0.07497035297176824,0.2849538549784913,0.6542746695334785
80,81,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.3810143849668997,0.0,0.21040559417193805,0.8064211498171509,0.4449291912722977,0.2562610674925381,0.14005490981210067,-0.0158703975943979,0.06309766896712166,0.15365562229072882,0.8004078411390054,0.08729221069438875,0.2543830302102603,0.34227215847129605,0.536369049318445,0.16248601982916533,0.0869115896509518,0.2780219456307957,0.6225466503310599
81,82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.37033266271967946,0.0,0.23796205915240345,0.7264931580228096,0.3556225177148597,0.2228618642114988,0.15131454172922032,-0.01082368739183881,0.0768678653194792,0.21222610823046928,0.7701100316303666,0.06543097180776257,0.2425580563107061,0.3203858837722118,0.6104879000502308,0.17348572811749818,0.09675802419692657,0.25381517272138865,0.5818236907544758
82,83,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.35070462146462233,0.0,0.261330272208582,0.6388108577646556,0.2645237473993163,0.18386458950711493,0.16072850331064092,-0.0040292056434889645,0.08947924875793856,0.2548888112075716,0.7237789656921123,0.04431882085550143,0.2444596616449779,0.28253742492401196,0.6742452402232288,0.18098216608551887,0.10490277740636067,0.2250388560654404,0.5270085679901371
83,84,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.2911465657350192,0.0,0.2762463861853277,0.5554210441738014,0.2231860597743065,0.13838306944995524,0.1708762038056051,0.011483655138666116,0.09995573100526299,0.3006030091224776,0.6484455441182817,0.026503759969333632,0.2386057835270829,0.197121397920812,0.7239703623655984,0.18034787312487133,0.10825887435837343,0.18786033407681305,0.44530802296460337
84,85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23122368426498865,0.0,0.28065123312294915,0.4924707807999571,0.2400669856841233,0.09437807306657753,0.17994617193219753,0.03165826376684944,0.10664825132374922,0.3404094506218094,0.5579888381448548,0.01599740637561986,0.21605610995433944,0.12588157764212934,0.7513477071710923,0.17228622962819884,0.10676566742718664,0.14998855067943995,0.3523788437180446
85,86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.17623955067205355,-0.029781457588576643,0.2757616188786329,0.43427224693274624,0.3163444078929629,0.057282671911647036,0.1732281690730959,0.05238736780698194,0.10954064342278258,0.3699171020146785,0.4485992158403658,0.015587481325393338,0.19784773824065027,0.0798749965718919,0.7424771717559935,0.15891328978367447,0.10156338562205924,0.11773643785156375,0.24613314723317714
86,87,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0.1262995478582951,-0.036110818102891074,0.23555009768063684,0.38240723814175936,0.3225870506140378,0.03125553608576759,0.16544056612530778,0.07170070912663773,0.10906143496075238,0.3882685898389973,0.3399339796213603,0.00040644717741233904,0.1887894591005201,0.0693993976408791,0.7280733031122324,0.11417127389808936,0.0934801726870722,0.09597852246853966,0.14756291799006505
87,88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.08138661330249164,-0.026868746073596128,0.19587734011738125,0.3748192938895869,0.34543738227609433,0.021670471528862482,0.17957295898098954,0.08895365378588327,0.10539742411907403,0.39535025011283054,0.24598178911191584,-0.0122984923491547,0.19499356499901133,0.05150058418617931,0.694616083240355,0.08723344667923527,0.08280818126309786,0.06164036080497048,0.08497940581895591
88,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08205101778357005,0.020409287473754038,0.1490920957477435,0.3484555561175089,0.3889940377041192,0.036299285552597205,0.13680744218309826,0.10186171706984036,0.08825918234034535,0.3598125580522371,0.13186746920635528,-0.023716139887334897,0.1344902258358962,0.0010836905507431993,0.5518729084451746,0.03150811656866637,0.05423675504029602,0.0039006590527037592,0.05186747308181339
89,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08980321561598714,0.053340225171037765,0.12804844590217002,0.2942075139166533,0.4036385756088841,0.021782605054278648,0.15147652512289864,0.10510338847306587,0.07481351381300083,0.3250613043288624,0.057238770468032385,-0.017648940926156875,0.0894861940388676,-0.04272634905074568,0.4756227265920323,0.04066548109420154,0.037191579726107316,-0.04591200824479813,0.03800789546525607
90,92,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.0327385669102398,0.08960292092986655,0.1163199156811956,0.2005586989207373,0.3694799891458445,0.01255326355376063,0.15072677188957329,0.11144539670691243,0.026884031150148147,0.28593459578563873,0.061892923918549066,0.0,-0.02113252519666986,-0.07711764421383194,0.3579675154554778,0.03952488222576278,0.01961306972854171,-0.07253653286186079,0.06219698902104653
91,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0585629816491462,0.12668472933109154,0.08644400527305862,0.11986932026701425,0.2775012727788919,0.008992013211720717,0.18049275610324853,0.11913300889232835,-0.00420083861369136,0.24362574138577964,0.07742763043464151,0.0,-0.10155469292948284,-0.07118214271641321,0.3011121347343391,0.0769912849036416,0.0030760920286239113,-0.10760129359418613,0.067826039890452
92,94,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16721479271896555,0.12643980198964105,0.09778831275244926,0.09405482339379034,0.22198536186095907,0.011574988265286024,0.2340670323960161,0.1265966998774104,-0.036874292208231914,0.20078128217693256,0.13053197534539152,0.0,-0.14902054177871096,-0.052399518567749936,0.2684267245738425,0.1311298005295498,-0.010536830297015244,-0.1311219931204164,0.09210570920087237
93,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849396862661187,0.2021193552395255,0.2950713365755675,0.38272506792665695,0.3561811321576016,0.03508709067645377,0.4628965822963362,0.1359077515856626,-0.022466530934430292,0.08369789408826023,0.5781350004403762,0.0,0.08336549827470917,0.05285776290065946,0.444463001010277,0.3597688312492493,-0.033791702038193705,-0.08430178211777672,0.25978260523467256
94,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4134596264585149,0.2353710735862933,0.42159177289619976,0.5201109556292351,0.4643097382414396,0.07305719700610848,0.5405088924261996,0.13271022142864553,0.025096401452429973,0.08651157742742653,0.7570366002206548,0.0,0.2393827475046564,0.08741633604179694,0.5610261413010917,0.4467246438396373,-0.02491422790223119,-0.04520573237616077,0.3015891490237621
95,99,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.49203953337524103,0.2654556375719181,0.5805693056676571,0.6572748920746871,0.527594453993002,0.09680844395635102,0.613414070451725,0.1264460458388177,0.08888364711748764,0.08738455256800393,0.9469361525945948,0.0,0.3697460310381295,0.10256991623702108,0.6991824214448676,0.5287182612814476,-0.02256668522015559,0.06903231206494809,0.31710993216677963
96,100,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0.5983182515171153,0.2895504891174525,0.6975219802001646,0.7781449997206149,0.4781303841696669,0.11951536477325765,0.6388903411013303,0.11774302871240927,0.1644897968582545,0.1038581030982435,1.1360822079822697,-0.0339446536665271,0.4926227327985711,0.12526862302385755,0.8591312271392937,0.5521139112449305,-0.013778929088227088,0.21347583056534347,0.3046291115917761
97,101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7136784939149123,0.30559319176638056,0.7820300437422283,0.9001926899099217,0.4749738424079197,0.12291322608325485,0.6598131812057844,0.0912963618396807,0.22280633964433072,0.1227058761348756,1.2988103581485149,-0.04537418827152706,0.5936317872358075,0.15112584315350208,1.0278265324006668,0.5741729972966851,-0.0007217118204536633,0.3927614967185065,0.2924095683351773
98,102,4,0,0,0,1,1,3,0,0,0,1,0,0,0,1,2,0,0,0,0.8222376868995696,0.3120841343456675,0.8687884585835022,0.8869919770670407,0.5593367870471724,0.1328489243774431,0.6733927088744309,0.07628533270022864,0.2578584987548318,0.12380956267388665,1.4378405367976086,-0.05507353022949246,0.6901951181012933,0.17617215454279567,1.0820610660393584,0.5985336010009448,-0.0008717472294303974,0.5674894388152101,0.2782427699065231
99,103,2,0,1,0,0,0,0,1,0,1,1,0,0,0,3,0,0,1,1,0.8810720803628841,0.3084918568502495,0.9640973861861576,0.9426328486187056,0.700821790842312,0.1453055719194758,0.6539802339428391,0.07210632724705945,0.2915469546218361,0.1335059773494276,1.5581728614344996,-0.0406541274028136,0.7781263525738922,0.19666459018546512,1.070364927100087,0.6166845869182964,0.0108217374273476,0.7406801808645049,0.2614782356061767
100,104,0,0,1,2,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0.9320051406158428,0.2699411212529075,1.0754797167511327,1.0480713032572309,0.8683725871595929,0.1597026063698408,0.6253738393534434,0.07203967384409715,0.3282674770460723,0.14664862085754524,1.667355106611936,-0.01450602047106031,0.8690396424633207,0.21618877494685407,1.0652983628501715,0.6319335321761912,0.01474798706852809,0.9163952636367654,0.24130032035516716
101,105,0,0,1,5,4,0,2,0,2,0,1,0,5,1,4,2,0,0,0,0.969901564224294,0.2404888793184603,1.1845003296598833,1.1501648268764058,1.0080507997270018,0.1733167572533567,0.5803620655670159,0.08037658789508484,0.36199677504328776,0.16672089977979798,1.754098876602228,0.021510608350773446,0.9341603481784376,0.2316783131314573,1.0463409033804822,0.6362018697660261,0.032139498985545245,1.0686174904619319,0.21579486536299172
102,106,0,0,3,1,3,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0.9031639549965984,0.20102552595408876,0.9170375865295028,1.0487803527722086,1.1728945471207697,0.18478732599955985,0.517754456914659,0.10062424735095377,0.3749314008547913,0.16649112616643347,1.6954934936370163,0.06502479060790378,0.9900750050952496,0.24193145828449406,0.9612059175062342,0.5961979435649312,0.044238896582147184,1.0310444702131465,0.16956990731151933
103,107,0,2,1,1,1,0,0,0,1,0,2,0,1,0,2,1,0,2,0,0.8892571677535592,0.17543082284809586,0.8285030620317286,1.0496781745401051,1.3531914627919688,0.19260294272763726,0.44011258876590104,0.1046247313982045,0.3861701711609484,0.16381088751098138,1.6926604731529196,0.11371522748086482,1.0251729742520441,0.2448182036928301,0.8767267100191702,0.557899372376939,0.07198987047349448,1.0543210700913512,0.12898055573970524
104,108,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.922007077489024,0.1683438324612787,0.904696214700607,1.1368903968426307,1.5253113930446602,0.1951236399337226,0.3594893081786519,0.10700461430964214,0.3897115225606953,0.17125282143987874,1.6837931841676903,0.16199089067662165,1.026337392496913,0.2380902349290217,0.7983471718844974,0.5084933306680268,0.11101347765668912,1.1369747373794574,0.10149670579162873
105,109,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.993056057369822,0.1827436396789324,1.1221710126161213,1.2892274792812157,1.5941529022612713,0.1918573807924844,0.2950197445772353,0.10768662861718957,0.3829226284740415,0.1864144765506488,1.7080070068059,0.2005829864704793,0.9751528699483458,0.19231170682718532,0.7422796396328644,0.4836880307602041,0.15339633190473226,1.2514604525849542,0.09471444531392592
106,110,8,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,8,0,1.069692956901374,0.20064622066756502,1.3850451118474751,1.3963804580024686,1.6285396472326568,0.18464961067928695,0.228829210585193,0.10599078341041412,0.3714038526071448,0.20331232233345944,1.73517665130764,0.2332821300575532,0.9017779896606584,0.16339848508902974,0.684598407399923,0.4639652523960507,0.19523986086882414,1.3790455002938842,0.0912195208057156
107,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1424298603391136,0.21990924660491373,1.65954411426992,1.5321503610708227,1.6188392746833244,0.17331426452723875,0.1554637427818122,0.10157670780590776,0.3530024542273367,0.21888518106547566,1.730201105286426,0.2629906245045817,0.8220209403763477,0.14209792185262948,0.6123240990848977,0.44040821371052985,0.2364885145762834,1.5034835884716389,0.07424475166259015
108,112,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.1779225594593896,0.22030827903992112,1.9281105990793908,1.658551830075753,1.5736815156218709,0.15900206578763054,0.09789007185989362,0.09569715910108513,0.3267192824482628,0.2328336599752179,1.6835637480804448,0.2841605311024509,0.7054964069425731,0.12792344227263894,0.5338418348400253,0.3978176810195606,0.2726556844477201,1.593566043403584,0.06430425340143131
109,113,0,0,2,1,8,0,1,0,0,0,1,2,1,0,0,3,0,1,1,1.2129032258045598,0.2509313699525606,2.183300669171814,1.808655119444321,1.494994438263376,0.14327030033343655,0.06560022600285009,0.08924201493707873,0.2938891537330441,0.2443420378899415,1.6675247629635788,0.2958278157378089,0.6019598495697025,0.11976269929629167,0.4812966788517557,0.3875064004108815,0.2872150714183093,1.6634920634866577,0.08642406907299005
110,114,0,0,3,0,2,1,0,1,0,1,2,0,2,0,1,0,0,0,0,1.2482617370294946,0.2606140861979305,2.436792202983895,1.9282094743739933,1.3739640164585012,0.12812119286005694,0.04387591150489811,0.08339777883724242,0.2567367621873173,0.25333615834203194,1.6448328830980399,0.2974733831259968,0.5130427105939859,0.11724491056987317,0.4388579903574197,0.4122181612717206,0.30192983385386185,1.6923601179468617,0.11587478150251228
111,115,0,0,2,8,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,1.2887441072110306,0.274622596535796,2.6024401010012923,2.0173349577122788,1.2287303352921557,0.11600190688077115,0.031336405528548994,0.07964758020398842,0.2040750745973785,0.2604834295609244,1.6344615710578942,0.289023076788979,0.4430460652902184,0.10643925349080874,0.43106096721265175,0.36892137648462864,0.3139078694146171,1.6872609778066874,0.14111623143836385
112,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.3286508819250429,0.2906580503909453,2.7261613432858667,2.119575542483787,1.0934406836515649,0.10980454473187784,0.05088546356668289,0.07977117432028802,0.1633031410570993,0.26719282447769643,1.6342143828236717,0.27084767907707885,0.3989406218620246,0.1118526758134344,0.4454120098181669,0.3826897611124949,0.3209986404640617,1.6723308084757351,0.17474442502251442
113,117,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3022476472941946,0.3074597877713927,2.8189946501461804,2.231149248726979,0.9410032311033558,0.08746932217453618,0.021523032646765472,0.08584494235220498,0.1231597718800188,0.2756148807323342,1.6459734802333443,0.2437629111717641,0.3760651164446216,0.1334851775340944,0.4699366138743202,0.4001341878967608,0.29318996415809906,1.6512032770072125,0.21579532814277336
114,118,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.2218055334863465,0.3248053392667014,2.8448011017604813,2.3549481787678985,0.8234263820460939,0.06492928650872233,0.01347882126396627,0.07484506594695617,0.11111817363130427,0.26324487525976537,1.6326465031730348,0.2090294330568625,0.4101241238040032,0.17222663629777846,0.4799336123035687,0.44548263502541374,0.2766036336672233,1.6070095520663017,0.2386496459920337
115,119,7,1,24,13,0,0,0,0,1,2,9,0,0,0,3,2,1,12,1,1.1208962339176478,0.3435104260488941,2.824111446616314,2.4497448664663466,0.7568762469734978,0.044112505958384673,0.029274149406102627,0.06159224535276042,0.1304412309946983,0.2458675424222321,1.5978212122890767,0.16835284354877444,0.4745449088051217,0.20445998199170567,0.5261684058169749,0.5165845648604676,0.2676059819552581,1.5399261966659452,0.2559775411856897
116,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0076028038252218,0.3654289598695968,2.742429860364325,2.4290975864091138,0.6597877712421756,0.02724367462864663,0.021229938024671213,0.046753888800661565,0.13478468139022934,0.22555926338061386,1.5856171760567859,0.12388368027946828,0.4795310486081537,0.2196090894663225,0.5169906598184895,0.5627204830778414,0.2636015325668217,1.4638204707271143,0.2667408231390631
117,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8931228702100498,0.3791514381069092,2.548083408377522,2.346681497975169,0.5284531313442926,0.0025425075475631327,0.017356145275154944,0.016844112505218334,0.15408655119408188,0.2049896710640482,1.510242421032146,0.07821741970764684,0.4730476543602784,0.23108568603628402,0.5130179917742552,0.61049137489751,0.2630329996292096,1.3554566802663857,0.27049455303242104
118,122,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.7917686318124701,0.36120910358867775,2.290410862152129,2.2024506947663265,0.3924678213921737,-0.0037784487175329673,0.017356145276881563,-0.018080053674029983,0.16517470911264984,0.1874216501569244,1.3712802584874308,0.034394477108978805,0.4580786411710864,0.2385931458224633,0.43974786800090016,0.6344262584532956,0.2653812878508992,1.2186450553497041,0.26738704380441897
119,123,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7066652541625604,0.33901866271178704,2.019121775520901,1.9853947066428643,0.2788883591951503,-0.01585535957052286,0.021229938025957296,-0.035365573742247136,0.1833147942159874,0.1513145117150625,1.2392393664917662,-0.0040997934230517785,0.4484806751768762,0.24242809470957735,0.3746490809893843,0.648530112824993,0.2711654925225937,1.106283878030176,0.25815986016305104
120,124,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6817486801928183,0.3122834895914117,1.7376555961650872,1.7507848226417482,0.20313929057101632,-0.01983155887558397,0.029274149407264364,-0.03731129826743285,0.1848155799212945,0.11326871126642946,1.1602697883003508,-0.03333509896504694,0.4312869678835227,0.2291788053746693,0.3172766919151826,0.6542860674127695,0.2819428995182065,1.0594169888954568,0.2441478185647661
121,125,1,2,1,2,0,0,0,0,0,0,3,0,2,0,1,2,0,1,1,0.5356463089502661,0.2815968359902268,1.4284301781511886,1.4687395165709205,0.16901318926002773,-0.015855359570338123,0.042082031181193365,-0.025771139007680688,0.1842752970672281,0.0760280382083991,1.0444267881424452,-0.0489362077786808,0.4187050867811237,0.2237230079275676,0.2543672864030597,0.6549570069040414,0.2749121598950559,0.8951145011213146,0.2272789872340084
122,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3906315659308533,0.2484418313116801,1.1124318025156867,1.1755107085427952,0.22066846760390035,-0.0037784487188083924,0.06054346098852536,-0.002154068896864203,0.1825838232964028,0.04278122075441715,0.9571481540285872,-0.04608294931263402,0.4371700478480411,0.2262831717805049,0.21183678513691007,0.655585571276319,0.2658580080169646,0.7068241608786963,0.2100746861609544
123,127,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2566414181536913,0.21519148259952114,0.8635167823127574,0.907184349451896,0.3145894026872448,-0.01175909741022707,0.08584494235226714,0.032575877959722284,0.1812242880095951,0.01716192594864196,0.8858661299132251,-0.019510214171056358,0.4643995974361612,0.2124265056410799,0.19183572576399396,0.6629941557625187,0.2571534509244646,0.5523844836408358,0.19564948708444166
124,128,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0.13138760879414235,0.1851086745403414,0.6603315853453751,0.6919398979333664,0.3196956053466771,0.007733460457323815,0.0940727792794327,0.07789960626434178,0.1822730723736932,0.0032487596431174377,0.8347617281967246,-0.014301604958829373,0.4780373254241432,0.1960096756539631,0.1981460882417707,0.6095944347395061,0.2520613733082335,0.41715133215754463,0.16231438812139487
